drug_id,Name,Synonyms,Targets,Target pathway,PubCHEM,Sample Size,Count
"1259","Talazoparib","BMN-673, BMN 973","PARP1, PARP2","Genome integrity","44819241","GDSC1","910","SANGER","565"
"1259","Talazoparib","BMN-673, BMN 973","PARP1, PARP2","Genome integrity","44819241","GDSC2","748","SANGER","565"
"1199","Tamoxifen","Nolvadex, Soltamox, Zynoplex, ICI-46474, Kessar","ESR1","Hormone-related","2733526","GDSC1","924","SANGER","565"
"1199","Tamoxifen","Nolvadex, Soltamox, Zynoplex, ICI-46474, Kessar","ESR1","Hormone-related","2733526","GDSC2","756","SANGER","565"
"1026","Tanespimycin","17-AAG, BMS-722782","HSP90","Protein stability and degradation","6505803","GDSC1","944","SANGER","565"
"1561","Taselisib","GDC-0032, GDC0032, RG7604","PI3K (beta sparing)","PI3K/MTOR signaling","51001932","GDSC2","805","SANGER","565"
"1930","Telomerase Inhibitor IX","MST-312, MST 312, MST312","Telomerase","Genome integrity","10385095","GDSC2","752","SANGER","565"
"1375","Temozolomide","Temodar, Temodal, M-39831, SCH 52365","DNA alkylating agent","DNA replication","5394","GDSC1","908","SANGER","565"
"1375","Temozolomide","Temodar, Temodal, M-39831, SCH 52365","DNA alkylating agent","DNA replication","5394","GDSC2","750","SANGER","565"
"1016","Temsirolimus","CCI-779, Torisel","MTOR","PI3K/MTOR signaling","6918289","GDSC1","928","SANGER","565"
"1809","Teniposide","Vumon","","DNA replication","","GDSC2","728","SANGER","565"
"342","Tenovin-6","","SIRT","Chromatin histone acetylation","","GDSC1","925","MGH","565"
"180","Thapsigargin","Octanoic acid","SERCA","Other","446378","GDSC1","858","MGH","565"
"204","Tipifarnib","Zarnestra","Farnesyl-transferase (FNTA)","Other","159324","GDSC1","878","MGH","565"
"312","Tivozanib","AV-951, AV 951, KRN-951, KIL8951, ASP-4130","VEGFR1, VEGFR2, VEGFR3","RTK signaling","9911830","GDSC1","918","MGH","565"
"1808","Topotecan","","","DNA replication","","GDSC2","728","SANGER","565"
"371","Torin 2","","mTOR","PI3K/MTOR signaling","","GDSC1","877","MGH","565"
"32","Tozasertib","MK 0457,MK-0457,MK-045, VX-680 VX 680 VX-68","AURKA, AURKB, AURKC, others","Mitosis","5494449","GDSC1","394","MGH","565"
"1096","Tozasertib","MK 0457,MK-0457,MK-045, VX-680 VX 680 VX-68","AURKA, AURKB, AURKC, others","Mitosis","5494449","GDSC2","49","SANGER","565"
"1372","Trametinib","GSK1120212, Mekinist","MEK1, MEK2","ERK MAPK signaling","11707110","GDSC1","892","SANGER","565"
"1372","Trametinib","GSK1120212, Mekinist","MEK1, MEK2","ERK MAPK signaling","11707110","GDSC2","771","SANGER","565"
"1009","Tretinoin","ATRA, Vesanoid, Renova, Atralin, Tretin-X, Avita","Retinoic acid","Other","444795","GDSC1","937","SANGER","565"
"437","Trichostatin A","","HDAC","Chromatin histone acetylation","","GDSC1","911","MGH","565"
"265","Tubastatin A","","HDAC1, HDAC6, HDAC8","Chromatin histone acetylation","53394750","GDSC1","916","MGH","565"
"1733","ULK1_4989","SN1049257073, ULK1_4989","ULK1","Other, kinases","","GDSC2","726","SANGER","565"
"1939","UMI-77","UMI 77, UMI-77","MCL1","Apoptosis regulation","992586","GDSC2","752","SANGER","565"
"245","UNC0638","UNC-0638, UNC 0683","G9a and GLP methyltransferases","Chromatin histone methylation","46224516","GDSC1","913","MGH","565"
"1236","UNC0638","UNC-0638, UNC 0683","G9a and GLP methyltransferases","Chromatin histone methylation","46224516","GDSC1","927","SANGER","565"
"1263","UNC0642","","G9a(EHMT2), GLP(EHMT1)","Chromatin histone methylation","","GDSC1","894","SANGER","565"
"1262","UNC1215","UNC-1215","L3MBTL3","Chromatin other","57339144","GDSC1","909","SANGER","565"
"1908","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","11719003, 58641927","GDSC2","752","SANGER","565"
"2047","Ulixertinib","BVD-523, VRT752271","ERK1, ERK2","ERK MAPK signaling","11719003, 58641927","GDSC2","749","SANGER","565"
"1553","Uprosertib","GSK2141795, GSK2141795C, GSK-2141795","AKT1, AKT2, AKT3","PI3K/MTOR signaling","51042438","GDSC2","735","SANGER","565"
"2106","Uprosertib","GSK2141795, GSK2141795C, GSK-2141795","AKT1, AKT2, AKT3","PI3K/MTOR signaling","51042438","GDSC2","745","SANGER","565"
"1613","VE-822","VE 822, VE822, Berzosertib","ATR","Genome integrity","59472121","GDSC2","728","SANGER","565"
"2111","VE821","VE 821, VE-821","ATR","Genome integrity","51000408","GDSC2","744","SANGER","565"
"271","VNLG/124","HDAC inhibitor XV","HDAC,RAR","Chromatin histone acetylation","24894414","GDSC1","914","MGH","565"
"1734","VSP34_8731","SN1049998399, VSP34_8731","VSP34","Other","","GDSC2","728","SANGER","565"
"262","VX-11e","VX11e, VX11e","ERK2","ERK MAPK signaling","11634725","GDSC1","918","MGH","565"
"2096","VX-11e","VX11e, VX11e","ERK2","ERK MAPK signaling","11634725","GDSC2","746","SANGER","565"
"1028","VX-702","VX702, VX 702","p38","JNK and p38 signaling","10341154","GDSC1","941","SANGER","565"
"1018","Veliparib","ABT-888, ABT888, ABT 888","PARP1, PARP2","Genome integrity","11960529","GDSC1","947","SANGER","565"
"1909","Venetoclax","ABT-199, Veneclexta, GDC-0199","BCL2","Apoptosis regulation","49846579","GDSC2","756","SANGER","565"
"412","Venotoclax","ABT-199, Veneclexta, GDC-0199","BCL-2 selective","Apoptosis regulation","","GDSC1","911","MGH","565"
"1004","Vinblastine","Velban","Microtubule destabiliser","Mitosis","6710780","GDSC1","945","SANGER","565"
"1004","Vinblastine","Velban","Microtubule destabiliser","Mitosis","6710780","GDSC2","750","SANGER","565"
"1818","Vincristine","","","Mitosis","","GDSC2","722","SANGER","565"
"140","Vinorelbine","vinorelbine tartrate, Navelbine, Exelbine","Microtubule destabiliser","Mitosis","5311497","GDSC1","887","MGH","565"
"2048","Vinorelbine","vinorelbine tartrate, Navelbine, Exelbine","Microtubule destabiliser","Mitosis","5311497","GDSC2","750","SANGER","565"
"1033","Vismodegib","GDC0449, Erivedge","SMO","Other","24776445","GDSC1","949","SANGER","565"
"1012","Vorinostat","Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV","Chromatin histone acetylation","5311","GDSC1","948","SANGER","565"
"1012","Vorinostat","Zolinza, SAHA, suberanilohydroxamic acid, suberoylanilide hydroxamic acid, MK-0683","HDAC inhibitor Class I, IIa, IIb, IV","Chromatin histone acetylation","5311","GDSC2","758","SANGER","565"
"375","Voxtalisib","XL-765, SAR245409","PI3K (class 1), DNAPK, MTOR","PI3K/MTOR signaling","","GDSC1","925","MGH","565"
"1997","WEHI-539","WEHI539, WEHI-539","BCL-XL","Apoptosis regulation","71297207","GDSC2","752","SANGER","565"
"56","WH-4-023","KIN001-112","SRC, LCK","Other, kinases","11844351","GDSC1","396","MGH","565"
"288","WHI-P97","AC1L1GQE, KIN001-055","JAK3","Other, kinases","3796","GDSC1","918","MGH","565"
"1940","WIKI4","WIKI-4, WIKI 4","TNKS1, TNKS2","WNT signaling","2984337","GDSC2","751","SANGER","565"
"317","WYE-125132","","mTOR","PI3K/MTOR signaling","","GDSC1","911","MGH","565"
"59","WZ-1-84","KIN001-123","BMX","Other, kinases","49821040","GDSC1","399","MGH","565"
"252","WZ3105","","SRC, ROCK2, NTRK2, FLT3, IRAK1, others","Other","none","GDSC1","920","MGH","565"
"1614","WZ4003","WZ 4003","NUAK1, NUAK2","Other, kinases","72200024","GDSC2","728","SANGER","565"
"1046","Wee1 Inhibitor","681640, Wee1 Inhibitor","WEE1, CHEK1","Cell cycle","10384072","GDSC1","856","SANGER","565"
"1046","Wee1 Inhibitor","681640, Wee1 Inhibitor","WEE1, CHEK1","Cell cycle","10384072","GDSC2","755","SANGER","565"
"574","Wnt-C59","","PORCN","WNT signaling","","GDSC1","913","MGH","565"
"1622","Wnt-C59","AOB3540, AK161197","PORCN","WNT signaling","57519544","GDSC2","728","SANGER","565"
"1268","XAV939","NVP-XAV939, XAV-939, XAV 939","TNKS1, TNKS2","WNT signaling","2726824","GDSC1","916","SANGER","565"
"1268","XAV939","NVP-XAV939, XAV-939, XAV 939","TNKS1, TNKS2","WNT signaling","2726824","GDSC2","728","SANGER","565"
"1158","XMD11-85h","","BRSK2, FLT4, MARK4, PRKCD, RET, SRPK1","Other, kinases","none","GDSC1","494","SANGER","565"
"330","XMD13-2","","RIPK1","Apoptosis regulation","none","GDSC1","919","MGH","565"
"253","XMD14-99","","ALK, CDK7, LTK, others","Other, kinases","none","GDSC1","920","MGH","565"
"332","XMD15-27","","CAMK2","Other, kinases","none","GDSC1","920","MGH","565"
"106","XMD8-85","ERK5-IN-1","ERK5, BET","Other","46844147","GDSC1","396","MGH","565"
"1164","XMD8-92","XMD 8-92","MAPK7","ERK MAPK signaling","46843772","GDSC1","495","SANGER","565"
"309","Y-39983","","ROCK","Cytoskeleton","9810884","GDSC1","917","MGH","565"
"1239","YK-4-279","YK 4-279","RNA helicase A","Other","44632017","GDSC1","792","SANGER","565"
"1239","YK-4-279","YK 4-279","RNA helicase A","Other","44632017","GDSC2","752","SANGER","565"
"310","YM201636","YM-201636, YM 201636","PIKFYVE","PI3K/MTOR signaling","9956222","GDSC1","918","MGH","565"
"45","Z-LLNle-CHO","Z-L-Norleucine-CHO, Gamma-Secretase Inhibitor 1","gamma-secretase","Other","16760646","GDSC1","399","MGH","565"
"1161","ZG-10","","JNK1","JNK and p38 signaling","none","GDSC1","494","SANGER","565"
"1050","ZM447439","ZM-447439, ZM 447439","AURKA, AURKB","Mitosis","9914412","GDSC1","947","SANGER","565"
"1050","ZM447439","ZM-447439, ZM 447439","AURKA, AURKB","Mitosis","9914412","GDSC2","48","SANGER","565"
"223","ZSTK474","KIN001-167, ZSTK-474, ZSTK 474","PI3K (class 1)","PI3K/MTOR signaling","11647372","GDSC1","917","MGH","565"
"266","Zibotentan","ZD4054, ZD-4054","Endothelin-1 receptor (EDNRA)","Other","9910224","GDSC1","918","MGH","565"
"1802","Zoledronate","Zoledronic acid, Zometa, Reclast","","Unclassified","","GDSC2","728","SANGER","565"
"409","eEF2K Inhibitor, A-484954","","eEF2K","Other, kinases","","GDSC1","922","MGH","565"
"407","kb NB 142-70","","PKD","Other, kinases","","GDSC1","925","MGH","565"
"1261","rTRAIL","","TRAIL receptor agonist","Apoptosis regulation","none","GDSC1","918","SANGER","565"
